Index,date,prcp,tobs
1626,2015-06-12,,71.0
1627,2015-06-13,0.0,72.0
1628,2015-06-14,0.47,69.0
1629,2015-06-15,0.67,70.0
1630,2015-06-16,0.94,73.0
1631,2015-06-17,0.48,70.0
1632,2015-06-18,0.54,72.0
1633,2015-06-19,0.69,72.0
1634,2015-06-20,0.13,71.0
1635,2015-06-21,0.1,73.0
1636,2015-06-22,0.19,72.0
1637,2015-06-23,0.31,73.0
1638,2015-06-24,0.78,72.0
1639,2015-06-25,1.36,71.0
1640,2015-06-26,0.4,70.0
1641,2015-06-27,0.17,75.0
1642,2015-06-28,0.16,72.0
1643,2015-06-29,1.62,70.0
1644,2015-06-30,0.0,72.0
1645,2016-06-01,1.4,70.0
1646,2016-06-02,0.74,71.0
1647,2016-06-03,0.1,70.0
1648,2016-06-05,,73.0
1649,2016-06-06,0.47,72.0
1650,2016-06-07,1.26,71.0
1651,2016-06-08,0.01,71.0
1652,2016-06-09,1.7,69.0
1653,2016-06-10,1.4,70.0
1654,2016-06-11,0.65,73.0
1655,2016-06-12,0.55,75.0
1656,2016-06-13,0.08,73.0
1657,2016-06-14,0.19,72.0
1658,2016-06-15,1.38,70.0
1659,2016-06-16,0.12,70.0
1660,2016-06-17,1.27,69.0
1661,2016-06-18,0.72,73.0
1662,2016-06-19,0.79,74.0
1663,2016-06-20,0.52,72.0
1664,2016-06-21,0.78,71.0
1665,2016-06-22,0.2,73.0
1666,2016-06-23,0.9,72.0
1667,2016-06-25,,73.0
1668,2016-06-26,0.7,74.0
1669,2016-06-27,0.3,72.0
1670,2016-06-28,0.25,74.0
1671,2016-06-29,0.35,72.0
1672,2017-06-01,0.01,74.0
1673,2017-06-03,,74.0
1674,2017-06-04,0.82,77.0
1675,2017-06-05,0.01,74.0
1676,2017-06-06,0.0,74.0
1677,2017-06-07,0.01,79.0
1678,2017-06-08,0.0,75.0
1679,2017-06-10,,72.0
1680,2017-06-11,0.7,76.0
1681,2017-06-12,0.81,74.0
1682,2017-06-13,0.65,73.0
1683,2017-06-14,0.81,74.0
1684,2017-06-15,1.69,77.0
1685,2017-06-16,0.1,74.0
1686,2017-06-17,0.1,72.0
1687,2017-06-18,0.7,77.0
1688,2017-06-19,0.4,76.0
1689,2017-06-20,0.31,74.0
1690,2017-06-21,0.3,75.0
1691,2017-06-22,0.28,76.0
1692,2017-06-23,0.5,71.0
1693,2017-06-24,0.22,73.0
1694,2017-06-25,0.5,79.0
1695,2017-06-26,0.02,79.0
1696,2017-06-27,0.1,74.0
1697,2017-06-28,0.02,74.0
1698,2017-06-29,0.04,76.0
1699,2017-06-30,0.2,75.0
